ID,TransectID,TransectCode,DateOfTransect,SectionCode,VegType,DistFromTransect,occasion,season,Year
100119,3142,MAM,2019-10-08,MAM20,OMX,0,2019_Dry,Dry,2019
101607,3159,MAM,2020-02-04,MAM20,OMX,15,2019_Wet,Wet,2019
103257,3208,MAM,2020-09-20,MAM20,OMX,11,2020_Dry,Dry,2020
103254,3208,MAM,2020-09-20,MAM20,OMX,9,2020_Dry,Dry,2020
103256,3208,MAM,2020-09-20,MAM20,OMX,9,2020_Dry,Dry,2020
103255,3208,MAM,2020-09-20,MAM20,OMX,8,2020_Dry,Dry,2020
103258,3208,MAM,2020-09-20,MAM20,OMX,6,2020_Dry,Dry,2020
105548,3250,MAM,2021-03-10,MAM20,OMX,16,2020_Wet,Wet,2020
105549,3250,MAM,2021-03-10,MAM20,OMX,16,2020_Wet,Wet,2020
105545,3250,MAM,2021-03-10,MAM20,OMX,15,2020_Wet,Wet,2020
105554,3250,MAM,2021-03-10,MAM20,OMX,14,2020_Wet,Wet,2020
105553,3250,MAM,2021-03-10,MAM20,OMX,13,2020_Wet,Wet,2020
105547,3250,MAM,2021-03-10,MAM20,OMX,10,2020_Wet,Wet,2020
105550,3250,MAM,2021-03-10,MAM20,OMX,9,2020_Wet,Wet,2020
105546,3250,MAM,2021-03-10,MAM20,OMX,8,2020_Wet,Wet,2020
105551,3250,MAM,2021-03-10,MAM20,OMX,8,2020_Wet,Wet,2020
105552,3250,MAM,2021-03-10,MAM20,OMX,4,2020_Wet,Wet,2020
104041,3231,MAM,2021-09-15,MAM20,OMX,1,2021_Dry,Dry,2021
106948,3263,MAM,2022-03-18,MAM20,OMX,20,2021_Wet,Wet,2021
106945,3263,MAM,2022-03-18,MAM20,OMX,13,2021_Wet,Wet,2021
106946,3263,MAM,2022-03-18,MAM20,OMX,12,2021_Wet,Wet,2021
106944,3263,MAM,2022-03-18,MAM20,OMX,6,2021_Wet,Wet,2021
106950,3263,MAM,2022-03-18,MAM20,OMX,3,2021_Wet,Wet,2021
106947,3263,MAM,2022-03-18,MAM20,OMX,2,2021_Wet,Wet,2021
106949,3263,MAM,2022-03-18,MAM20,OMX,0,2021_Wet,Wet,2021
95604,3113,MAM,2019-03-19,MAM21,OMX,8,2018_Wet,Wet,2018
95606,3113,MAM,2019-03-19,MAM21,OMX,5,2018_Wet,Wet,2018
95605,3113,MAM,2019-03-19,MAM21,OMX,3,2018_Wet,Wet,2018
100123,3142,MAM,2019-10-08,MAM21,OMX,2,2019_Dry,Dry,2019
101608,3159,MAM,2020-02-04,MAM21,OMX,10,2019_Wet,Wet,2019
101610,3159,MAM,2020-02-04,MAM21,OMX,6,2019_Wet,Wet,2019
101609,3159,MAM,2020-02-04,MAM21,OMX,5,2019_Wet,Wet,2019
103259,3208,MAM,2020-09-20,MAM21,OMX,18,2020_Dry,Dry,2020
103260,3208,MAM,2020-09-20,MAM21,OMX,8,2020_Dry,Dry,2020
105556,3250,MAM,2021-03-10,MAM21,OMX,6,2020_Wet,Wet,2020
105555,3250,MAM,2021-03-10,MAM21,OMX,1,2020_Wet,Wet,2020
104043,3231,MAM,2021-09-15,MAM21,OMX,5,2021_Dry,Dry,2021
104042,3231,MAM,2021-09-15,MAM21,OMX,4,2021_Dry,Dry,2021
106951,3263,MAM,2022-03-18,MAM21,OMX,0,2021_Wet,Wet,2021
100125,3142,MAM,2019-10-08,MAM22,OMX,15,2019_Dry,Dry,2019
100124,3142,MAM,2019-10-08,MAM22,OMX,11,2019_Dry,Dry,2019
100126,3142,MAM,2019-10-08,MAM22,OMX,8,2019_Dry,Dry,2019
100127,3142,MAM,2019-10-08,MAM22,OMX,8,2019_Dry,Dry,2019
106952,3263,MAM,2022-03-18,MAM22,OMX,0,2021_Wet,Wet,2021
100128,3142,MAM,2019-10-08,MAM23,OMX,5,2019_Dry,Dry,2019
103264,3208,MAM,2020-09-20,MAM24,OMX,2,2020_Dry,Dry,2020
103263,3208,MAM,2020-09-20,MAM24,OMX,0,2020_Dry,Dry,2020
105559,3250,MAM,2021-03-10,MAM24,OMX,0,2020_Wet,Wet,2020
106953,3263,MAM,2022-03-18,MAM24,OMX,0,2021_Wet,Wet,2021
103265,3208,MAM,2020-09-20,MAM25,OMX,1,2020_Dry,Dry,2020
105561,3250,MAM,2021-03-10,MAM25,OMX,10,2020_Wet,Wet,2020
105560,3250,MAM,2021-03-10,MAM25,OMX,5,2020_Wet,Wet,2020
95611,3113,MAM,2019-03-19,MAM26,OMX,19,2018_Wet,Wet,2018
103266,3208,MAM,2020-09-20,MAM26,OMX,9,2020_Dry,Dry,2020
103267,3208,MAM,2020-09-20,MAM26,OMX,4,2020_Dry,Dry,2020
105562,3250,MAM,2021-03-10,MAM26,OMX,14,2020_Wet,Wet,2020
105563,3250,MAM,2021-03-10,MAM26,OMX,4,2020_Wet,Wet,2020
104049,3231,MAM,2021-09-15,MAM26,OMX,4,2021_Dry,Dry,2021
104048,3231,MAM,2021-09-15,MAM26,OMX,3,2021_Dry,Dry,2021
95612,3113,MAM,2019-03-19,MAM27,SMX,8,2018_Wet,Wet,2018
95613,3113,MAM,2019-03-19,MAM27,SMX,2,2018_Wet,Wet,2018
100132,3142,MAM,2019-10-08,MAM27,SMX,7,2019_Dry,Dry,2019
100133,3142,MAM,2019-10-08,MAM27,SMX,3,2019_Dry,Dry,2019
101615,3159,MAM,2020-02-04,MAM27,SMX,8,2019_Wet,Wet,2019
101612,3159,MAM,2020-02-04,MAM27,SMX,7,2019_Wet,Wet,2019
101614,3159,MAM,2020-02-04,MAM27,SMX,6,2019_Wet,Wet,2019
101613,3159,MAM,2020-02-04,MAM27,SMX,5,2019_Wet,Wet,2019
101616,3159,MAM,2020-02-04,MAM27,SMX,4,2019_Wet,Wet,2019
104051,3231,MAM,2021-09-15,MAM27,SMX,8,2021_Dry,Dry,2021
104050,3231,MAM,2021-09-15,MAM27,SMX,0,2021_Dry,Dry,2021
95615,3113,MAM,2019-03-19,MAM29,SMX,1,2018_Wet,Wet,2018
103270,3208,MAM,2020-09-20,MAM29,SMX,1,2020_Dry,Dry,2020
105566,3250,MAM,2021-03-10,MAM29,SMX,8,2020_Wet,Wet,2020
104054,3231,MAM,2021-09-15,MAM29,SMX,6,2021_Dry,Dry,2021
104053,3231,MAM,2021-09-15,MAM29,SMX,2,2021_Dry,Dry,2021
106954,3263,MAM,2022-03-18,MAM29,SMX,0,2021_Wet,Wet,2021
101617,3159,MAM,2020-02-04,MAM30,SMX,2,2019_Wet,Wet,2019
105567,3250,MAM,2021-03-10,MAM30,SMX,10,2020_Wet,Wet,2020
106955,3263,MAM,2022-03-18,MAM30,SMX,5,2021_Wet,Wet,2021
106956,3263,MAM,2022-03-18,MAM30,SMX,0,2021_Wet,Wet,2021
95492,3112,MAX,2019-03-03,MAX01,OMX,6,2018_Wet,Wet,2018
95493,3112,MAX,2019-03-03,MAX01,OMX,1,2018_Wet,Wet,2018
100016,3141,MAX,2019-10-08,MAX01,OMX,19,2019_Dry,Dry,2019
100017,3141,MAX,2019-10-08,MAX01,OMX,17,2019_Dry,Dry,2019
101673,3162,MAX,2020-02-04,MAX01,OMX,15,2019_Wet,Wet,2019
101671,3162,MAX,2020-02-04,MAX01,OMX,13,2019_Wet,Wet,2019
101672,3162,MAX,2020-02-04,MAX01,OMX,13,2019_Wet,Wet,2019
101668,3162,MAX,2020-02-04,MAX01,OMX,6,2019_Wet,Wet,2019
101669,3162,MAX,2020-02-04,MAX01,OMX,6,2019_Wet,Wet,2019
101670,3162,MAX,2020-02-04,MAX01,OMX,6,2019_Wet,Wet,2019
101674,3162,MAX,2020-02-04,MAX01,OMX,5,2019_Wet,Wet,2019
101667,3162,MAX,2020-02-04,MAX01,OMX,0,2019_Wet,Wet,2019
103126,3206,MAX,2020-08-19,MAX01,OMX,6,2020_Dry,Dry,2020
104080,3233,MAX,2021-03-09,MAX01,OMX,8,2020_Wet,Wet,2020
104079,3233,MAX,2021-03-09,MAX01,OMX,6,2020_Wet,Wet,2020
104081,3233,MAX,2021-03-09,MAX01,OMX,5,2020_Wet,Wet,2020
103816,3228,MAX,2021-09-15,MAX01,OMX,3,2021_Dry,Dry,2021
103818,3228,MAX,2021-09-15,MAX01,OMX,3,2021_Dry,Dry,2021
103817,3228,MAX,2021-09-15,MAX01,OMX,1,2021_Dry,Dry,2021
106812,3262,MAX,2022-03-18,MAX01,OMX,17,2021_Wet,Wet,2021
106813,3262,MAX,2022-03-18,MAX01,OMX,15,2021_Wet,Wet,2021
106814,3262,MAX,2022-03-18,MAX01,OMX,12,2021_Wet,Wet,2021
95494,3112,MAX,2019-03-03,MAX02,OMX,4,2018_Wet,Wet,2018
95495,3112,MAX,2019-03-03,MAX02,OMX,4,2018_Wet,Wet,2018
95496,3112,MAX,2019-03-03,MAX02,OMX,4,2018_Wet,Wet,2018
100019,3141,MAX,2019-10-08,MAX02,OMX,7,2019_Dry,Dry,2019
100018,3141,MAX,2019-10-08,MAX02,OMX,6,2019_Dry,Dry,2019
100020,3141,MAX,2019-10-08,MAX02,OMX,1,2019_Dry,Dry,2019
101675,3162,MAX,2020-02-04,MAX02,OMX,4,2019_Wet,Wet,2019
103127,3206,MAX,2020-08-19,MAX02,OMX,6,2020_Dry,Dry,2020
104083,3233,MAX,2021-03-09,MAX02,OMX,2,2020_Wet,Wet,2020
104082,3233,MAX,2021-03-09,MAX02,OMX,1,2020_Wet,Wet,2020
103819,3228,MAX,2021-09-15,MAX02,OMX,0,2021_Dry,Dry,2021
106818,3262,MAX,2022-03-18,MAX02,OMX,8,2021_Wet,Wet,2021
106817,3262,MAX,2022-03-18,MAX02,OMX,6,2021_Wet,Wet,2021
106816,3262,MAX,2022-03-18,MAX02,OMX,3,2021_Wet,Wet,2021
106815,3262,MAX,2022-03-18,MAX02,OMX,0,2021_Wet,Wet,2021
100022,3141,MAX,2019-10-08,MAX03,OMX,6,2019_Dry,Dry,2019
100021,3141,MAX,2019-10-08,MAX03,OMX,5,2019_Dry,Dry,2019
101676,3162,MAX,2020-02-04,MAX03,OMX,8,2019_Wet,Wet,2019
104084,3233,MAX,2021-03-09,MAX03,OMX,4,2020_Wet,Wet,2020
103820,3228,MAX,2021-09-15,MAX03,OMX,1,2021_Dry,Dry,2021
103821,3228,MAX,2021-09-15,MAX03,OMX,0,2021_Dry,Dry,2021
106819,3262,MAX,2022-03-18,MAX03,OMX,6,2021_Wet,Wet,2021
103129,3206,MAX,2020-08-19,MAX04,OMX,13,2020_Dry,Dry,2020
103822,3228,MAX,2021-09-15,MAX04,OMX,1,2021_Dry,Dry,2021
103825,3228,MAX,2021-09-15,MAX07,OMX,2,2021_Dry,Dry,2021
95502,3112,MAX,2019-03-03,MAX08,PEM,1,2018_Wet,Wet,2018
100028,3141,MAX,2019-10-08,MAX08,PEM,6,2019_Dry,Dry,2019
100027,3141,MAX,2019-10-08,MAX08,PEM,0,2019_Dry,Dry,2019
103133,3206,MAX,2020-08-19,MAX08,PEM,7,2020_Dry,Dry,2020
106824,3262,MAX,2022-03-18,MAX08,PEM,1,2021_Wet,Wet,2021
103134,3206,MAX,2020-08-19,MAX09,PEM,0,2020_Dry,Dry,2020
104090,3233,MAX,2021-03-09,MAX09,PEM,0,2020_Wet,Wet,2020
95154,3106,PBC,2019-03-16,PBC01,GRA,19,2018_Wet,Wet,2018
95152,3106,PBC,2019-03-16,PBC01,GRA,16,2018_Wet,Wet,2018
95153,3106,PBC,2019-03-16,PBC01,GRA,15,2018_Wet,Wet,2018
95156,3106,PBC,2019-03-16,PBC01,GRA,15,2018_Wet,Wet,2018
95155,3106,PBC,2019-03-16,PBC01,GRA,4,2018_Wet,Wet,2018
95731,3117,PBC,2019-06-05,PBC01,GRA,32,2019_Dry,Dry,2019
95732,3117,PBC,2019-06-05,PBC01,GRA,23,2019_Dry,Dry,2019
95730,3117,PBC,2019-06-05,PBC01,GRA,21,2019_Dry,Dry,2019
95729,3117,PBC,2019-06-05,PBC01,GRA,2,2019_Dry,Dry,2019
101640,3161,PBC,2020-02-06,PBC01,GRA,3,2019_Wet,Wet,2019
101639,3161,PBC,2020-02-06,PBC01,GRA,0,2019_Wet,Wet,2019
102624,3182,PBC,2020-06-17,PBC01,GRA,35,2020_Dry,Dry,2020
102623,3182,PBC,2020-06-17,PBC01,GRA,26,2020_Dry,Dry,2020
102622,3182,PBC,2020-06-17,PBC01,GRA,14,2020_Dry,Dry,2020
104056,3232,PBC,2021-02-24,PBC01,GRA,27,2020_Wet,Wet,2020
104057,3232,PBC,2021-02-24,PBC01,GRA,27,2020_Wet,Wet,2020
103701,3222,PBC,2021-10-15,PBC01,GRA,25,2021_Dry,Dry,2021
106349,3254,PBC,2022-02-28,PBC01,GRA,12,2021_Wet,Wet,2021
106350,3254,PBC,2022-02-28,PBC01,GRA,10,2021_Wet,Wet,2021
106352,3254,PBC,2022-02-28,PBC01,GRA,1,2021_Wet,Wet,2021
106353,3254,PBC,2022-02-28,PBC01,GRA,1,2021_Wet,Wet,2021
106354,3254,PBC,2022-02-28,PBC01,GRA,1,2021_Wet,Wet,2021
106351,3254,PBC,2022-02-28,PBC01,GRA,0,2021_Wet,Wet,2021
108489,3279,PBC,2022-09-23,PBC01,GRA,28,2022_Dry,Dry,2022
109153,3292,PBC,2023-01-17,PBC01,GRA,47,2022_Wet,Wet,2022
109146,3292,PBC,2023-01-17,PBC01,GRA,44,2022_Wet,Wet,2022
109147,3292,PBC,2023-01-17,PBC01,GRA,39,2022_Wet,Wet,2022
109148,3292,PBC,2023-01-17,PBC01,GRA,36,2022_Wet,Wet,2022
109154,3292,PBC,2023-01-17,PBC01,GRA,30,2022_Wet,Wet,2022
109150,3292,PBC,2023-01-17,PBC01,GRA,20,2022_Wet,Wet,2022
109151,3292,PBC,2023-01-17,PBC01,GRA,17,2022_Wet,Wet,2022
109149,3292,PBC,2023-01-17,PBC01,GRA,16,2022_Wet,Wet,2022
109152,3292,PBC,2023-01-17,PBC01,GRA,13,2022_Wet,Wet,2022
109145,3292,PBC,2023-01-17,PBC01,GRA,10,2022_Wet,Wet,2022
109155,3292,PBC,2023-01-17,PBC01,GRA,10,2022_Wet,Wet,2022
95157,3106,PBC,2019-03-16,PBC02,GRA,3,2018_Wet,Wet,2018
95733,3117,PBC,2019-06-05,PBC02,GRA,13,2019_Dry,Dry,2019
101643,3161,PBC,2020-02-06,PBC02,GRA,7,2019_Wet,Wet,2019
101642,3161,PBC,2020-02-06,PBC02,GRA,6,2019_Wet,Wet,2019
101641,3161,PBC,2020-02-06,PBC02,GRA,0,2019_Wet,Wet,2019
102625,3182,PBC,2020-06-17,PBC02,GRA,20,2020_Dry,Dry,2020
102626,3182,PBC,2020-06-17,PBC02,GRA,0,2020_Dry,Dry,2020
104059,3232,PBC,2021-02-24,PBC02,GRA,19,2020_Wet,Wet,2020
104058,3232,PBC,2021-02-24,PBC02,GRA,16,2020_Wet,Wet,2020
104060,3232,PBC,2021-02-24,PBC02,GRA,13,2020_Wet,Wet,2020
106355,3254,PBC,2022-02-28,PBC02,GRA,29,2021_Wet,Wet,2021
106358,3254,PBC,2022-02-28,PBC02,GRA,20,2021_Wet,Wet,2021
106359,3254,PBC,2022-02-28,PBC02,GRA,20,2021_Wet,Wet,2021
106356,3254,PBC,2022-02-28,PBC02,GRA,10,2021_Wet,Wet,2021
106357,3254,PBC,2022-02-28,PBC02,GRA,6,2021_Wet,Wet,2021
109156,3292,PBC,2023-01-17,PBC02,GRA,13,2022_Wet,Wet,2022
109158,3292,PBC,2023-01-17,PBC02,GRA,11,2022_Wet,Wet,2022
109157,3292,PBC,2023-01-17,PBC02,GRA,5,2022_Wet,Wet,2022
95734,3117,PBC,2019-06-05,PBC03,OMX,7,2019_Dry,Dry,2019
101644,3161,PBC,2020-02-06,PBC03,OMX,9,2019_Wet,Wet,2019
101645,3161,PBC,2020-02-06,PBC03,OMX,5,2019_Wet,Wet,2019
104061,3232,PBC,2021-02-24,PBC03,OMX,0,2020_Wet,Wet,2020
106360,3254,PBC,2022-02-28,PBC03,OMX,19,2021_Wet,Wet,2021
95159,3106,PBC,2019-03-16,PBC04,GRA,6,2018_Wet,Wet,2018
95735,3117,PBC,2019-06-05,PBC04,GRA,17,2019_Dry,Dry,2019
101647,3161,PBC,2020-02-06,PBC04,GRA,12,2019_Wet,Wet,2019
101646,3161,PBC,2020-02-06,PBC04,GRA,2,2019_Wet,Wet,2019
104062,3232,PBC,2021-02-24,PBC04,GRA,5,2020_Wet,Wet,2020
106361,3254,PBC,2022-02-28,PBC04,GRA,12,2021_Wet,Wet,2021
106362,3254,PBC,2022-02-28,PBC04,GRA,8,2021_Wet,Wet,2021
109160,3292,PBC,2023-01-17,PBC04,GRA,13,2022_Wet,Wet,2022
95160,3106,PBC,2019-03-16,PBC05,GRA,5,2018_Wet,Wet,2018
99891,3138,PBC,2019-10-14,PBC05,GRA,21,2019_Dry,Dry,2019
99892,3138,PBC,2019-10-14,PBC05,GRA,10,2019_Dry,Dry,2019
99890,3138,PBC,2019-10-14,PBC05,GRA,8,2019_Dry,Dry,2019
99893,3138,PBC,2019-10-14,PBC05,GRA,2,2019_Dry,Dry,2019
101648,3161,PBC,2020-02-06,PBC05,GRA,13,2019_Wet,Wet,2019
101649,3161,PBC,2020-02-06,PBC05,GRA,2,2019_Wet,Wet,2019
106363,3254,PBC,2022-02-28,PBC05,GRA,1,2021_Wet,Wet,2021
95737,3117,PBC,2019-06-05,PBC06,SND,6,2019_Dry,Dry,2019
95738,3117,PBC,2019-06-05,PBC06,SND,1,2019_Dry,Dry,2019
102630,3182,PBC,2020-06-17,PBC06,SND,20,2020_Dry,Dry,2020
102631,3182,PBC,2020-06-17,PBC06,SND,5,2020_Dry,Dry,2020
104065,3232,PBC,2021-02-24,PBC06,SND,19,2020_Wet,Wet,2020
104064,3232,PBC,2021-02-24,PBC06,SND,11,2020_Wet,Wet,2020
103706,3222,PBC,2021-10-15,PBC06,SND,18,2021_Dry,Dry,2021
106364,3254,PBC,2022-02-28,PBC06,SND,6,2021_Wet,Wet,2021
109162,3292,PBC,2023-01-17,PBC06,SND,11,2022_Wet,Wet,2022
109163,3292,PBC,2023-01-17,PBC06,SND,8,2022_Wet,Wet,2022
109164,3292,PBC,2023-01-17,PBC06,SND,8,2022_Wet,Wet,2022
109165,3292,PBC,2023-01-17,PBC06,SND,6,2022_Wet,Wet,2022
95739,3117,PBC,2019-06-05,PBC07,GRA,20,2019_Dry,Dry,2019
101651,3161,PBC,2020-02-06,PBC07,GRA,3,2019_Wet,Wet,2019
104067,3232,PBC,2021-02-24,PBC07,GRA,20,2020_Wet,Wet,2020
104066,3232,PBC,2021-02-24,PBC07,GRA,18,2020_Wet,Wet,2020
109166,3292,PBC,2023-01-17,PBC07,GRA,10,2022_Wet,Wet,2022
99899,3138,PBC,2019-10-14,PBC08,GRA,7,2019_Dry,Dry,2019
99898,3138,PBC,2019-10-14,PBC08,GRA,2,2019_Dry,Dry,2019
101652,3161,PBC,2020-02-06,PBC08,GRA,6,2019_Wet,Wet,2019
101653,3161,PBC,2020-02-06,PBC08,GRA,0,2019_Wet,Wet,2019
102633,3182,PBC,2020-06-17,PBC08,GRA,16,2020_Dry,Dry,2020
102634,3182,PBC,2020-06-17,PBC08,GRA,15,2020_Dry,Dry,2020
102635,3182,PBC,2020-06-17,PBC08,GRA,12,2020_Dry,Dry,2020
104069,3232,PBC,2021-02-24,PBC08,GRA,11,2020_Wet,Wet,2020
104068,3232,PBC,2021-02-24,PBC08,GRA,2,2020_Wet,Wet,2020
106367,3254,PBC,2022-02-28,PBC08,GRA,23,2021_Wet,Wet,2021
106366,3254,PBC,2022-02-28,PBC08,GRA,22,2021_Wet,Wet,2021
109167,3292,PBC,2023-01-17,PBC08,GRA,10,2022_Wet,Wet,2022
95741,3117,PBC,2019-06-05,PBC09,GRA,36,2019_Dry,Dry,2019
106368,3254,PBC,2022-02-28,PBC09,GRA,33,2021_Wet,Wet,2021
106370,3254,PBC,2022-02-28,PBC09,GRA,23,2021_Wet,Wet,2021
106369,3254,PBC,2022-02-28,PBC09,GRA,9,2021_Wet,Wet,2021
109168,3292,PBC,2023-01-17,PBC09,GRA,8,2022_Wet,Wet,2022
95165,3106,PBC,2019-03-16,PBC10,GRA,6,2018_Wet,Wet,2018
95742,3117,PBC,2019-06-05,PBC10,GRA,7,2019_Dry,Dry,2019
101656,3161,PBC,2020-02-06,PBC10,GRA,35,2019_Wet,Wet,2019
101657,3161,PBC,2020-02-06,PBC10,GRA,25,2019_Wet,Wet,2019
101655,3161,PBC,2020-02-06,PBC10,GRA,14,2019_Wet,Wet,2019
102637,3182,PBC,2020-06-17,PBC10,GRA,12,2020_Dry,Dry,2020
102638,3182,PBC,2020-06-17,PBC10,GRA,4,2020_Dry,Dry,2020
102639,3182,PBC,2020-06-17,PBC10,GRA,4,2020_Dry,Dry,2020
104072,3232,PBC,2021-02-24,PBC10,GRA,33,2020_Wet,Wet,2020
104071,3232,PBC,2021-02-24,PBC10,GRA,11,2020_Wet,Wet,2020
106371,3254,PBC,2022-02-28,PBC10,GRA,27,2021_Wet,Wet,2021
106374,3254,PBC,2022-02-28,PBC10,GRA,20,2021_Wet,Wet,2021
106375,3254,PBC,2022-02-28,PBC10,GRA,15,2021_Wet,Wet,2021
106372,3254,PBC,2022-02-28,PBC10,GRA,3,2021_Wet,Wet,2021
106373,3254,PBC,2022-02-28,PBC10,GRA,2,2021_Wet,Wet,2021
109169,3292,PBC,2023-01-17,PBC10,GRA,6,2022_Wet,Wet,2022
95167,3106,PBC,2019-03-16,PBC11,GRA,37,2018_Wet,Wet,2018
95166,3106,PBC,2019-03-16,PBC11,GRA,36,2018_Wet,Wet,2018
95169,3106,PBC,2019-03-16,PBC11,GRA,36,2018_Wet,Wet,2018
95170,3106,PBC,2019-03-16,PBC11,GRA,35,2018_Wet,Wet,2018
95171,3106,PBC,2019-03-16,PBC11,GRA,35,2018_Wet,Wet,2018
95168,3106,PBC,2019-03-16,PBC11,GRA,28,2018_Wet,Wet,2018
95745,3117,PBC,2019-06-05,PBC11,GRA,41,2019_Dry,Dry,2019
95744,3117,PBC,2019-06-05,PBC11,GRA,29,2019_Dry,Dry,2019
95743,3117,PBC,2019-06-05,PBC11,GRA,21,2019_Dry,Dry,2019
101660,3161,PBC,2020-02-06,PBC11,GRA,29,2019_Wet,Wet,2019
101658,3161,PBC,2020-02-06,PBC11,GRA,28,2019_Wet,Wet,2019
101662,3161,PBC,2020-02-06,PBC11,GRA,27,2019_Wet,Wet,2019
101661,3161,PBC,2020-02-06,PBC11,GRA,21,2019_Wet,Wet,2019
101659,3161,PBC,2020-02-06,PBC11,GRA,20,2019_Wet,Wet,2019
102640,3182,PBC,2020-06-17,PBC11,GRA,8,2020_Dry,Dry,2020
102641,3182,PBC,2020-06-17,PBC11,GRA,4,2020_Dry,Dry,2020
104075,3232,PBC,2021-02-24,PBC11,GRA,30,2020_Wet,Wet,2020
104074,3232,PBC,2021-02-24,PBC11,GRA,28,2020_Wet,Wet,2020
104073,3232,PBC,2021-02-24,PBC11,GRA,25,2020_Wet,Wet,2020
106376,3254,PBC,2022-02-28,PBC11,GRA,2,2021_Wet,Wet,2021
109171,3292,PBC,2023-01-17,PBC11,GRA,40,2022_Wet,Wet,2022
109170,3292,PBC,2023-01-17,PBC11,GRA,26,2022_Wet,Wet,2022
95746,3117,PBC,2019-06-05,PBC12,GRA,24,2019_Dry,Dry,2019
101664,3161,PBC,2020-02-06,PBC12,GRA,5,2019_Wet,Wet,2019
101663,3161,PBC,2020-02-06,PBC12,GRA,0,2019_Wet,Wet,2019
102642,3182,PBC,2020-06-17,PBC12,GRA,20,2020_Dry,Dry,2020
106377,3254,PBC,2022-02-28,PBC12,GRA,26,2021_Wet,Wet,2021
106378,3254,PBC,2022-02-28,PBC12,GRA,6,2021_Wet,Wet,2021
109173,3292,PBC,2023-01-17,PBC12,GRA,23,2022_Wet,Wet,2022
109172,3292,PBC,2023-01-17,PBC12,GRA,16,2022_Wet,Wet,2022
95751,3117,PBC,2019-06-05,PBC13,OMX,46,2019_Dry,Dry,2019
95749,3117,PBC,2019-06-05,PBC13,OMX,36,2019_Dry,Dry,2019
95750,3117,PBC,2019-06-05,PBC13,OMX,32,2019_Dry,Dry,2019
95748,3117,PBC,2019-06-05,PBC13,OMX,22,2019_Dry,Dry,2019
95747,3117,PBC,2019-06-05,PBC13,OMX,17,2019_Dry,Dry,2019
101665,3161,PBC,2020-02-06,PBC13,OMX,20,2019_Wet,Wet,2019
102643,3182,PBC,2020-06-17,PBC13,OMX,35,2020_Dry,Dry,2020
106381,3254,PBC,2022-02-28,PBC13,OMX,37,2021_Wet,Wet,2021
106380,3254,PBC,2022-02-28,PBC13,OMX,23,2021_Wet,Wet,2021
106379,3254,PBC,2022-02-28,PBC13,OMX,13,2021_Wet,Wet,2021
109174,3292,PBC,2023-01-17,PBC13,OMX,40,2022_Wet,Wet,2022
95752,3117,PBC,2019-06-05,PBC14,SND,23,2019_Dry,Dry,2019
95753,3117,PBC,2019-06-05,PBC14,SND,8,2019_Dry,Dry,2019
103352,3212,PBC,2020-10-27,PBC14,SND,8,2020_Dry,Dry,2020
103714,3222,PBC,2021-10-15,PBC14,SND,14,2021_Dry,Dry,2021
106382,3254,PBC,2022-02-28,PBC14,SND,25,2021_Wet,Wet,2021
106383,3254,PBC,2022-02-28,PBC14,SND,23,2021_Wet,Wet,2021
94041,3090,PDA,2019-02-15,PDA01,OMX,16,2018_Wet,Wet,2018
94042,3090,PDA,2019-02-15,PDA01,OMX,12,2018_Wet,Wet,2018
94040,3090,PDA,2019-02-15,PDA01,OMX,10,2018_Wet,Wet,2018
101781,3164,PDA,2020-02-07,PDA01,OMX,6,2019_Wet,Wet,2019
101780,3164,PDA,2020-02-07,PDA01,OMX,1,2019_Wet,Wet,2019
104762,3244,PDA,2021-03-23,PDA01,OMX,9,2020_Wet,Wet,2020
104761,3244,PDA,2021-03-23,PDA01,OMX,8,2020_Wet,Wet,2020
104763,3244,PDA,2021-03-23,PDA01,OMX,5,2020_Wet,Wet,2020
104760,3244,PDA,2021-03-23,PDA01,OMX,3,2020_Wet,Wet,2020
103722,3224,PDA,2021-11-04,PDA01,OMX,13,2021_Wet,Wet,2021
103721,3224,PDA,2021-11-04,PDA01,OMX,12,2021_Wet,Wet,2021
103723,3224,PDA,2021-11-04,PDA01,OMX,9,2021_Wet,Wet,2021
108456,3278,PDA,2022-09-22,PDA01,OMX,6,2022_Dry,Dry,2022
94043,3090,PDA,2019-02-15,PDA02,OMX,0,2018_Wet,Wet,2018
100138,3143,PDA,2019-10-09,PDA02,OMX,4,2019_Dry,Dry,2019
100139,3143,PDA,2019-10-09,PDA02,OMX,3,2019_Dry,Dry,2019
102956,3201,PDA,2020-10-29,PDA02,OMX,1,2020_Dry,Dry,2020
103724,3224,PDA,2021-11-04,PDA02,OMX,0,2021_Wet,Wet,2021
103725,3224,PDA,2021-11-04,PDA02,OMX,0,2021_Wet,Wet,2021
108929,3288,PDA,2023-01-12,PDA02,OMX,14,2022_Wet,Wet,2022
100140,3143,PDA,2019-10-09,PDA03,OMX,9,2019_Dry,Dry,2019
101783,3164,PDA,2020-02-07,PDA03,OMX,15,2019_Wet,Wet,2019
101786,3164,PDA,2020-02-07,PDA03,OMX,4,2019_Wet,Wet,2019
101784,3164,PDA,2020-02-07,PDA03,OMX,0,2019_Wet,Wet,2019
102653,3184,PDA,2020-06-22,PDA03,OMX,6,2020_Dry,Dry,2020
104765,3244,PDA,2021-03-23,PDA03,OMX,20,2020_Wet,Wet,2020
108458,3278,PDA,2022-09-22,PDA03,OMX,2,2022_Dry,Dry,2022
